sense	number	antisense	bp
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:609:+	609	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3102:-	30500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:610:+	610	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3103:-	30550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:611:+	611	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3104:-	30600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:612:+	612	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3105:-	30650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:613:+	613	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3106:-	30700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:614:+	614	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3107:-	30750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:615:+	615	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3108:-	30800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:616:+	616	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3109:-	30850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:617:+	617	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3110:-	30900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:618:+	618	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3111:-	30950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:619:+	619	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3112:-	31000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:620:+	620	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3113:-	31050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:621:+	621	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3114:-	31100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:622:+	622	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3115:-	31150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:623:+	623	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3116:-	31200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:624:+	624	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3117:-	31250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:625:+	625	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3118:-	31300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:626:+	626	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3119:-	31350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:627:+	627	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3120:-	31400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:628:+	628	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3121:-	31450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:629:+	629	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3122:-	31500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:630:+	630	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3123:-	31550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:631:+	631	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3124:-	31600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:632:+	632	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3125:-	31650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:633:+	633	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3126:-	31700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:634:+	634	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3127:-	31750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:635:+	635	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3128:-	31800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:636:+	636	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3129:-	31850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:637:+	637	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3130:-	31900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:638:+	638	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3131:-	31950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:639:+	639	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3132:-	32000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:640:+	640	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3133:-	32050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:641:+	641	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3134:-	32100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:642:+	642	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3135:-	32150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:643:+	643	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3136:-	32200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:644:+	644	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3137:-	32250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:645:+	645	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3138:-	32300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:646:+	646	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3139:-	32350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:647:+	647	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3140:-	32400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:648:+	648	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3141:-	32450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:649:+	649	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3142:-	32500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:650:+	650	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3143:-	32550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:651:+	651	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3144:-	32600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:652:+	652	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3145:-	32650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:653:+	653	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3146:-	32700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:654:+	654	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3147:-	32750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:655:+	655	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3148:-	32800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:656:+	656	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3149:-	32850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:657:+	657	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3150:-	32900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:658:+	658	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3151:-	32950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:659:+	659	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3152:-	33000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:660:+	660	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3153:-	33050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:661:+	661	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3154:-	33100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:662:+	662	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3155:-	33150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:663:+	663	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3156:-	33200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:664:+	664	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3157:-	33250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:665:+	665	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3158:-	33300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:666:+	666	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3159:-	33350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:667:+	667	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3160:-	33400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:668:+	668	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3161:-	33450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:669:+	669	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3162:-	33500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:670:+	670	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3163:-	33550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:671:+	671	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3164:-	33600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:672:+	672	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3165:-	33650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:673:+	673	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3166:-	33700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:674:+	674	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3167:-	33750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:675:+	675	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3168:-	33800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:676:+	676	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3169:-	33850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:677:+	677	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3170:-	33900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:678:+	678	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3171:-	33950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:679:+	679	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3172:-	34000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:680:+	680	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3173:-	34050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:681:+	681	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3174:-	34100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:682:+	682	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3175:-	34150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:683:+	683	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3176:-	34200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:684:+	684	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3177:-	34250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:685:+	685	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3178:-	34300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:686:+	686	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3179:-	34350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:687:+	687	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3180:-	34400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:688:+	688	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3181:-	34450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:689:+	689	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3182:-	34500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:690:+	690	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3183:-	34550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:691:+	691	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3184:-	34600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:692:+	692	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3185:-	34650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:693:+	693	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3186:-	34700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:694:+	694	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3187:-	34750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:695:+	695	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3188:-	34800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:696:+	696	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3189:-	34850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:697:+	697	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3190:-	34900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:698:+	698	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3191:-	34950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:699:+	699	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3192:-	35000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:700:+	700	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3193:-	35050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:701:+	701	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3194:-	35100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:702:+	702	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3195:-	35150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:703:+	703	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3196:-	35200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:704:+	704	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3197:-	35250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:705:+	705	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3198:-	35300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:706:+	706	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3199:-	35350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:707:+	707	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3200:-	35400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:708:+	708	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3201:-	35450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:709:+	709	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3202:-	35500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:710:+	710	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3203:-	35550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:711:+	711	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3204:-	35600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:712:+	712	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3205:-	35650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:713:+	713	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3206:-	35700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:714:+	714	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3207:-	35750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:715:+	715	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3208:-	35800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:716:+	716	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3209:-	35850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:717:+	717	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3210:-	35900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:718:+	718	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3211:-	35950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:719:+	719	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3212:-	36000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:720:+	720	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3213:-	36050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:721:+	721	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3214:-	36100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:722:+	722	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3215:-	36150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:723:+	723	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3216:-	36200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:724:+	724	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3217:-	36250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:725:+	725	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3218:-	36300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:726:+	726	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3219:-	36350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:727:+	727	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3220:-	36400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:728:+	728	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3221:-	36450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:729:+	729	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3222:-	36500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:730:+	730	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3223:-	36550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:731:+	731	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3224:-	36600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:732:+	732	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3225:-	36650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:733:+	733	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3226:-	36700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:734:+	734	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3227:-	36750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:735:+	735	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3228:-	36800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:736:+	736	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3229:-	36850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:737:+	737	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3230:-	36900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:738:+	738	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3231:-	36950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:739:+	739	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3232:-	37000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:740:+	740	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3233:-	37050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:741:+	741	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3234:-	37100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:742:+	742	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3235:-	37150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:743:+	743	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3236:-	37200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:744:+	744	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3237:-	37250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:745:+	745	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3238:-	37300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:746:+	746	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3239:-	37350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:747:+	747	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3240:-	37400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:748:+	748	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3241:-	37450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:749:+	749	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3242:-	37500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:750:+	750	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3243:-	37550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:751:+	751	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3244:-	37600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:752:+	752	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3245:-	37650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:753:+	753	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3246:-	37700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:754:+	754	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3247:-	37750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:755:+	755	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3248:-	37800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:756:+	756	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3249:-	37850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:757:+	757	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3250:-	37900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:758:+	758	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3251:-	37950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:759:+	759	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3252:-	38000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:760:+	760	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3253:-	38050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:761:+	761	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3254:-	38100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:762:+	762	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3255:-	38150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:763:+	763	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3256:-	38200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:764:+	764	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3257:-	38250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:765:+	765	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3258:-	38300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:766:+	766	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3259:-	38350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:767:+	767	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3260:-	38400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:768:+	768	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3261:-	38450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:769:+	769	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3262:-	38500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:770:+	770	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3263:-	38550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:771:+	771	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3264:-	38600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:772:+	772	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3265:-	38650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:773:+	773	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3266:-	38700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:774:+	774	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3267:-	38750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:775:+	775	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3268:-	38800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:776:+	776	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3269:-	38850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:777:+	777	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3270:-	38900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:778:+	778	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3271:-	38950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:779:+	779	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3272:-	39000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:780:+	780	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3273:-	39050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:781:+	781	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3274:-	39100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:782:+	782	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3275:-	39150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:783:+	783	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3276:-	39200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:784:+	784	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3277:-	39250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:785:+	785	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3278:-	39300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:786:+	786	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3279:-	39350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:787:+	787	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3280:-	39400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:788:+	788	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3281:-	39450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:789:+	789	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3282:-	39500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:790:+	790	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3283:-	39550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:791:+	791	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3284:-	39600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:792:+	792	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3285:-	39650
